timestamp,t_rel,pos:UPBODY_leftarm_1,pos:body_1,pos:UPBODY_rightarm_3,pos:UPBODY_rightarm_1,pos:UPBODY_neck_1,pos:UPBODY_rightarm_4,pos:BASE_body,pos:UPBODY_leftarm_3,pos:UPBODY_rightarm_5,pos:UPBODY_rightarm_2,pos:UPBODY_leftarm_4,pos:UPBODY_leftarm_5,pos:UPBODY_neck_2,pos:UPBODY_leftarm_2,vel:UPBODY_leftarm_1,vel:body_1,vel:UPBODY_rightarm_3,vel:UPBODY_rightarm_1,vel:UPBODY_neck_1,vel:UPBODY_rightarm_4,vel:BASE_body,vel:UPBODY_leftarm_3,vel:UPBODY_rightarm_5,vel:UPBODY_rightarm_2,vel:UPBODY_leftarm_4,vel:UPBODY_leftarm_5,vel:UPBODY_neck_2,vel:UPBODY_leftarm_2
2025-10-17T20:20:08,1.082,0.40685997065721974,-0.17922799315666516,-6.731151310229724e-05,-5.9081041294266054e-05,-6.950788379964185e-05,-2.8421371842670598e-05,-5.005331983270295e-05,0.002637761223742789,5.2545663696383875e-05,6.83802813429807e-05,0.9017427383473955,-0.6270803709669717,0.00010107537250729707,-0.08945478264158938,0.3803406292434187,-0.16749108951119948,2.8143625498225235e-05,-7.880120471254793e-05,2.3015994864518958e-05,-4.328303269293193e-05,2.7159942495959944e-05,0.0024585246308460322,9.01963652192109e-05,-1.4954385751312118e-05,0.8429320525328603,-0.5861281992721739,8.292047708597817e-05,-0.08367572832863276
2025-10-17T20:20:08,1.183,0.4448820911507709,-0.19597184300425854,-6.449803424270887e-05,-6.69586874625904e-05,-6.72070069993944e-05,-3.2748316054890733e-05,-4.733817838638012e-05,0.0028835364908667356,6.156246811527317e-05,6.688531232514397e-05,0.9860094761214678,-0.6856747868770632,0.00010936481657068164,-0.09781972811487655,0.37994991361096253,-0.16731902956824968,2.8114714165617888e-05,-7.87202539537536e-05,2.299235103501811e-05,-4.3238568977533276e-05,2.7132041679444784e-05,0.002455999042117948,9.010370846057867e-05,-1.4939023437013925e-05,0.8420661268212739,-0.5855260825576529,8.283529468852395e-05,-0.08358977007805046
2025-10-17T20:20:09,1.282,0.4828991694625514,-0.2127134724198146,-6.168492848361131e-05,-7.483528896209065e-05,-6.490643532255692e-05,-3.7074686463258095e-05,-4.46233969998469e-05,0.003129279165290552,7.057807679951427e-05,6.539054155783698e-05,1.070265039131914,-0.7442614324762954,0.00011765316135598277,-0.10618356429770252,0.3803826479430897,-0.16750959333973275,2.8146734707330257e-05,-7.880991039345586e-05,2.3018537590963325e-05,-4.3287814450682075e-05,2.7162943031214612e-05,0.002458796240030418,9.020632979751299e-05,-1.4956037859436632e-05,0.8430251767116491,-0.5861929526613214,8.292963784966045e-05,-0.08368497252982526
2025-10-17T20:20:09,1.382,0.5209324716529211,-0.22946224636554194,-5.887062222494037e-05,-8.271525182001452e-05,-6.260488187128467e-05,-4.140290316048705e-05,-4.1907457073900156e-05,0.0033751267109851523,7.95975329162041e-05,6.389513289354988e-05,1.154556558404268,-0.8028730800658793,0.00012594504321213399,-0.11455096976751203,0.3803581065496827,-0.1674987860149197,2.8144918746236086e-05,-7.88048257634767e-05,2.3017052489080492e-05,-4.328502162274972e-05,2.716119054204449e-05,0.002458637604282546,9.020050989736958e-05,-1.4955072931065445e-05,0.842970786710882,-0.5861551328713248,8.292428742455942e-05,-0.08367957337230793
2025-10-17T20:20:09,1.482,0.558940364076051,-0.2461998305795604,-5.605819618341747e-05,-9.058995013316976e-05,-6.030486607081104e-05,-4.572822820822711e-05,-3.919333164728377e-05,0.0036208100077570237,8.861096320112659e-05,6.240072330070545e-05,1.2387917631374772,-0.8614455696482163,0.0001342313853234876,-0.12291278503575752,0.38014928841291573,-0.16740682850486785,2.8129467072166704e-05,-7.876156159583879e-05,2.3004416034297797e-05,-4.3261257971050105e-05,2.714627893873251e-05,0.002457287802307327,9.015098945311492e-05,-1.4946862535622506e-05,0.8425079923442076,-0.5858333313358904,8.287876165583111e-05,-0.08363363294854367
2025-10-17T20:20:09,1.582,0.596963308520126,-0.26294404327130017,-5.3244656354915467e-05,-9.84677670124014e-05,-5.800393940988723e-05,-5.005526618659978e-05,-3.6478131363047954e-05,0.0038665906009032296,9.76279630168172e-05,6.090572188645081e-05,1.3230603269965187,-0.9200412553165184,0.00014252100902156087,-0.1312779117798711,0.3801895280040912,-0.16742454886511662,2.8132444634638794e-05,-7.876989867060269e-05,2.3006851099480507e-05,-4.326583726499472e-05,2.7149152428700078e-05,0.0024575479113212815,9.01605321224562e-05,-1.4948444692044017e-05,0.8425971735638158,-0.5858953430099045,8.288753454476659e-05,-0.08364248574217217
2025-10-17T20:20:09,1.682,0.6349858339547514,-0.27968807144331254,-5.043114753137093e-05,-0.0001063454970787951,-5.5703038104969584e-05,-5.4382256481400654e-05,-3.3762961000076614e-05,0.004112368485569265,0.0001066448634659757,5.941073694697815e-05,1.4073279622235177,-0.9786362952656013,0.00015081054136872183,-0.1396429463410356,0.38019073784797697,-0.16742508164561662,2.8132534158057054e-05,-7.87701493331625e-05,2.3006924312170717e-05,-4.3265974946084896e-05,2.7149238823073548e-05,0.0024575557317610785,9.016081903243263e-05,-1.4948492261172276e-05,0.8425998548871132,-0.5858972074534159,8.288779831051884e-05,-0.08364275191033974
2025-10-17T20:20:09,1.782,0.6730198627576967,-0.2964371653683494,-4.761678750638991e-05,-0.0001142256104805786,-5.3401440683345446e-05,-5.871055586765477e-05,-3.104696918707324e-05,0.004358220728092909,0.00011566449189613455,5.791529971344573e-05,1.4916210918550672,-1.037249062609657,0.0001591025816382972,-0.14801051166712076,0.3803620138985295,-0.16750050669913052,2.8145207873807993e-05,-7.880563531095243e-05,2.301728893902579e-05,-4.328546628181286e-05,2.716146956395755e-05,0.0024586628614142914,9.020143651061185e-05,-1.4955226561778048e-05,0.842979446394676,-0.5861611543351584,8.292513929050695e-05,-0.083680432997169
2025-10-17T20:20:09,1.882,0.7110433722181438,-0.3131816268770718,-4.480320586902513e-05,-0.0001221035444232197,-5.110047983092875e-05,-6.303765814529033e-05,-2.833172855528843e-05,0.004604004973509109,0.00012468162570335574,5.642027608365025e-05,1.575890907934812,-1.0958456190027868,0.0001673923285191796,-0.15637576271600964,0.3803078836915142,-0.16747666931061223,2.8141202463506664e-05,-7.879442029684091e-05,2.3014013294850816e-05,-4.327930622595821e-05,2.7157604151753864e-05,0.0024583129633571595,9.018859973340218e-05,-1.4953098248539154e-05,0.8428594800198123,-0.586077736371563,8.291333802015768e-05,-0.0836685242392074
2025-10-17T20:20:09,1.982,0.7490626744739087,-0.3299242356536856,-4.19899355473176e-05,-0.00012998060669249239,-4.879977357398231e-05,-6.736428164005653e-05,-2.5616788357978535e-05,0.004849762023523233,0.00013369776178763886,5.492541787441969e-05,1.6601513997735857,-1.154435691835879,0.00017568115816063865,-0.1647400881711309,0.3802751065409299,-0.16746223519487424,2.8138777090617173e-05,-7.878762933433389e-05,2.301202981301503e-05,-4.327557616303245e-05,2.715526355110119e-05,0.00245810109161419,9.018082675408402e-05,-1.4951809503356616e-05,0.8427868374760142,-0.5860272247754512,8.290619206530836e-05,-0.08366131319800701
2025-10-17T20:20:09,2.082,0.7870811067717601,-0.34666646132581996,-3.917672959887928e-05,-0.00013785748871877665,-4.6499119961810915e-05,-7.169080613299669e-05,-2.2901910283947324e-05,0.005095513450122992,0.0001427136915646394,5.3430593870544085e-05,1.7444099635632548,-1.2130244240105557,0.00018396979813704566,-0.17310422223370445,0.3802333079328498,-0.16744382828835638,2.8135684167374922e-05,-7.877896925329398e-05,2.3009500405229114e-05,-4.327081945186107e-05,2.715227873248184e-05,0.0024578309051034716,9.017091436968399e-05,-1.4950166048881775e-05,0.8426942010764481,-0.5859628105609223,8.289707928519217e-05,-0.08365211741742172
2025-10-17T20:20:09,2.182,0.7980711086413326,-0.35150791857677127,-3.955872567406281e-05,-0.0001420752044120038,-4.290468341444039e-05,-7.47095313780155e-05,-2.3473837500755335e-05,0.020495420319578357,0.0001487508633973962,5.182167609090351e-05,1.7687694204129467,-1.2227173898961883,0.00018843253930694075,-0.17552181824825963,0.2856151344119182,-0.12578291814786127,1.695126135810983e-05,-6.596775072104232e-05,2.7536205293256887e-05,-3.869115286039783e-05,1.5647315138191006e-05,0.05549513100234082,7.974035951178642e-05,-1.5348597300122807e-05,0.6330059555060947,-0.41479986483623915,6.950207747023555e-05,-0.06283512749723312
2025-10-17T20:20:10,2.282,0.7980693362238109,-0.35150963622138853,-4.124000673299461e-05,-0.00014480463175897424,-3.878439805449589e-05,-7.719622705564963e-05,-2.5382285890454317e-05,0.04205656769243377,0.00015357629915924414,5.016647969830207e-05,1.7687694357114978,-1.2125264341127289,0.00019133917338691,-0.17552110871013235,0.1856436330721414,-0.08176490936076826,5.133044794876897e-06,-5.2433318428810105e-05,3.2321471625208354e-05,-3.385385472253632e-05,3.490287166225408e-06,0.11154599982242372,6.872253018931548e-05,-1.5770554722724657e-05,0.4114539246310915,-0.23394677000256572,5.535093779276884e-05,-0.040840349155775335
2025-10-17T20:20:10,2.382,0.7980675615175847,-0.35151135608398265,-4.292345881288484e-05,-0.00014753758358743653,-3.465879221239665e-05,-7.968613377786474e-05,-2.7293198639952107e-05,0.06364555675337913,0.0001584079659567163,4.850914596760384e-05,1.7687694510298038,-1.2023223188527647,0.00019424956077360487,-0.17552039825578575,0.120662160988295,-0.053153199979178896,-2.5452036879247276e-06,-4.363010564992396e-05,3.542309119667341e-05,-3.070429777287684e-05,-4.407703358671285e-06,0.14793299626176803,6.1550630936652e-05,-1.604129049751699e-05,0.267445104529652,-0.11641403270951359,4.614648658744147e-05,-0.026543744749851397
2025-10-17T20:20:10,2.482,0.7980657905741371,-0.35151307230007917,-4.460334159368621e-05,-0.0001502647409400193,-3.054193358760709e-05,-8.217076133478542e-05,-2.9200059822305707e-05,0.08518877227559098,0.00016322938852799163,4.6855326159188055e-05,1.7687694663156315,-1.1921398386246114,0.00019715377748091316,-0.17551968930776304,0.0784242012466324,-0.03455559167908657,-7.538803908407013e-06,-3.7912463418155635e-05,3.74458556174584e-05,-2.8661136434680315e-05,-9.544505948560739e-06,0.17161966577163135,5.689675676973976e-05,-1.621996496742605e-05,0.1738393714886368,-0.0400011530093152,4.016832803769494e-05,-0.01725095073020561
2025-10-17T20:20:10,2.582,0.7980640182374615,-0.35151478986634865,-4.6284545963466215e-05,-0.00015299404378819341,-2.6421836168392522e-05,-8.465734358546974e-05,-3.1108421160950686e-05,0.10674893616856056,0.00016805460418471574,4.52002052659249e-05,1.7687694816134847,-1.1819493476865452,0.00020006027897906273,-0.1755189798020003,0.05096952225277101,-0.022467151286292848,-1.078954041694973e-05,-3.420394483071772e-05,3.8772651925485425e-05,-2.7340323524896718e-05,-1.2888985572636292e-05,0.1870787931029559,5.3885791592864964e-05,-1.634092377218165e-05,0.11299564505653027,0.009696897736931127,3.629098991962005e-05,-0.011210632551060428
2025-10-17T20:20:10,2.682,0.798062245400075,-0.3515165079178558,-4.7966225298201286e-05,-0.0001557241177045541,-2.230057476107468e-05,-8.714462833220284e-05,-3.301732163973457e-05,0.12831519112485285,0.0001728811830358134,4.354461677667232e-05,1.7687694969156598,-1.171755977784947,0.00020296760160662305,-0.1755182700957917,0.033123991118528526,-0.014609655134783435,-1.2892832462461531e-05,-3.177768217884121e-05,3.961133054027362e-05,-2.646746805973018e-05,-1.5051901820800342e-05,0.1970030015200956,5.1900862525044905e-05,-1.6410010596792074e-05,0.07344722278751861,0.04194191562589517,3.375397359790061e-05,-0.007284429822613266
2025-10-17T20:20:10,2.782,0.7980604724566364,-0.3515182260721376,-4.964800523175136e-05,-0.00015845435493516572,-1.817906681804379e-05,-8.963206186942942e-05,-3.4926336309804614e-05,0.14988273618422715,0.0001777080506150311,4.188892924937086e-05,1.7687695122187503,-1.1615619981113712,0.000205875098151532,-0.1755175603471282,0.021524381824364648,-0.009502296258808515,-1.4273306401656887e-05,-3.022225833160951e-05,4.018914930334572e-05,-2.5919833797826156e-05,-1.647293313819203e-05,0.20362473677792742,5.064892878753997e-05,-1.6468044266937015e-05,0.04774074843399303,0.06298200093323306,3.2127965278119276e-05,-0.0047323924218308396
2025-10-17T20:20:10,2.882,0.7980587008068257,-0.3515199429727684,-5.1328558054802076e-05,-0.00016118260004855403,-1.4060566132721958e-05,-9.21176804511145e-05,-3.683395806758075e-05,0.17143454448728754,0.00018253139627097737,4.023444979424811e-05,1.768769527510675,-1.1513754564736756,0.0002087804732419831,-0.17551685111633272,0.013984647361234483,-0.006182501769145229,-1.5159631722467914e-05,-2.9193403218287247e-05,4.0537816296071036e-05,-2.554762752655684e-05,-1.738413681516384e-05,0.2077880194351509,4.9803650355873156e-05,-1.6494953807397476e-05,0.031031540004265487,0.07659148535151214,3.1052072678777344e-05,-0.0030735727462835355
2025-10-17T20:20:10,2.982,0.7980569281921429,-0.35152166080845404,-5.301002613706988e-05,-0.00016391233101317667,-9.939822438039676e-06,-9.460465274527194e-05,-3.8742618750389524e-05,0.19299809029179615,0.0001873573688075002,3.857906927993219e-05,1.7687695428109278,-1.141183367062654,0.00021168743065183183,-0.1755161414992774,0.00908381711558938,-0.004024638107568012,-1.5738441523914805e-05,-2.8529027941780973e-05,4.0771062621977346e-05,-2.5309684429395887e-05,-1.7979482136388768e-05,0.21052875735243431,4.926196387485046e-05,-1.651510148748303e-05,0.020170554549495626,0.08545400602139544,3.0357407441235665e-05,-0.0019953388184168067
2025-10-17T20:20:10,3.082,0.7980551556343589,-0.351523378588999,-5.469144024604733e-05,-0.0001666419743564145,-5.81921101473278e-06,-9.709154521033294e-05,-4.065121816727341e-05,0.21456094393001804,0.0001921831864355715,3.6923741901524175e-05,1.7687695581106895,-1.1309916048065796,0.00021459429475152025,-0.17551543190500002,0.005898282339647183,-0.0026220219947365353,-1.611003528495882e-05,-2.808966333484456e-05,4.09113196797668e-05,-2.5148169563040167e-05,-1.836119804733538e-05,0.2122508273097484,4.889657163333549e-05,-1.6523636743456922e-05,0.01311091396174137,0.09118656424835811,2.989786608334386e-05,-0.0012944887203681424
2025-10-17T20:20:10,3.182,0.798053383229192,-0.3515250962216434,-5.637270958554506e-05,-0.00016937138267780698,-1.6989543753953318e-06,-9.957822355435953e-05,-4.255965325405973e-05,0.23612194101006914,0.0001970085885615345,3.526855704653264e-05,1.7687695734091338,-1.1208007200595678,0.00021750090857068521,-0.1755147223718186,0.0038276807770415886,-0.0017103253573183819,-1.6355325943038803e-05,-2.7810171821744637e-05,4.101168837617235e-05,-2.5048738301903373e-05,-1.861357542327691e-05,0.2134183241178898,4.86698430591728e-05,-1.6532881119776964e-05,0.008522147613866233,0.09493548600228492,2.9605655428266428e-05,-0.0008389345720636993
2025-10-17T20:20:11,3.282,0.7980516101164922,-0.35152681453995577,-5.805465007702334e-05,-0.0001721018805615662,2.4229470440727594e-06,-0.00010206589456449639,-4.446885017594181e-05,0.25769154510242515,0.000201835916957202,3.3612711452320155e-05,1.7687695887136854,-1.1106057671764635,0.00022040868269151964,-0.17551401255539606,0.0024817877733759406,-0.0011177244695344136,-1.6516650622713995e-05,-2.7631563707916585e-05,4.1081549407278605e-05,-2.4986897100100234e-05,-1.877976126410029e-05,0.21420138037345204,4.852788177246123e-05,-1.6540746459326182e-05,0.005539449504907528,0.09738371548253225,2.9418978630079733e-05,-0.0005428235798364734
2025-10-17T20:20:11,3.383,0.7980498377857016,-0.3515285321005222,-5.9735848864519105e-05,-0.00017483117434734165,6.5430307828833985e-06,-0.00010455246855871342,-4.6377205178048766e-05,0.27925163740685666,0.000206661116592242,3.195759605473345e-05,1.7687696040114878,-1.1004153100749836,0.00022331517453889874,-0.17551330305198914,0.0016069641643760534,-0.0007325272605726419,-1.661502016365022e-05,-2.7504929993697872e-05,4.111105047269584e-05,-2.4937099076455477e-05,-1.888041345662775e-05,0.21462711839179371,4.8416975714271604e-05,-1.6539468143235933e-05,0.0036006956750151116,0.09893571691172123,2.928641606796011e-05,-0.00035035417444693627
2025-10-17T20:20:11,3.482,0.7980480648397106,-0.3515302502572776,-6.14176312193009e-05,-0.0001775614155086322,1.0664544659583458e-05,-0.00010703990567705835,-4.828622259649674e-05,0.3008192135166812,0.00021148799112062394,3.0301906143765095e-05,1.7687696193146003,-1.0902213157252982,0.00022622267526968405,-0.17551259330230382,0.001038308759265561,-0.0004821685141179681,-1.6697988192800347e-05,-2.745350825844721e-05,4.117685732116487e-05,-2.4932873434637968e-05,-1.8967436166006148e-05,0.21514786548060272,4.8399498442357465e-05,-1.6557369853206788e-05,0.0023405058587261623,0.10005985355336489,2.9233146111307806e-05,-0.00022524103077589127
2025-10-17T20:20:11,3.582,0.798046291959694,-0.3515319683500973,-6.309935099196847e-05,-0.00018029155507279056,1.4785905167417746e-05,-0.00010952725023344159,-5.0195168977009403e-05,0.3223859870586182,0.00021631468603241502,2.8646277843964703e-05,1.7687696346171433,-1.0800277007122834,0.0002291300678071931,-0.17551188357902955,0.0006686954596025399,-0.00031942300815304225,-1.6739857480254526e-05,-2.7400505781842354e-05,4.119007671469152e-05,-2.4912289547820956e-05,-1.9010311510501448e-05,0.21533169166428046,4.8353525070830066e-05,-1.6557133140095578e-05,0.0015213823684005969,0.10071744202355845,2.9177671176096985e-05,-0.0001439225769500049
2025-10-17T20:20:11,3.682,0.7980445200284195,-0.3515336855234939,-6.478017080625826e-05,-0.00018302023362542182,1.89050601633843e-05,-0.00011201326370803089,-5.210309380071112e-05,0.34394121932070226,0.00022113879797848647,2.6991535539906942e-05,1.7687696499114973,-1.069839540727734,0.00023203590447771761,-0.1755111742355578,0.00042845088954040654,-0.0002136344804778558,-1.6763207317643225e-05,-2.735977932523416e-05,4.118919694544632e-05,-2.4893193205197572e-05,-1.90337930361503e-05,0.2154016104483878,4.8312548891080314e-05,-1.6553174044745432e-05,0.0009889520645182917,0.10112144592006166,2.9134930230040352e-05,-9.1067213163522e-05
2025-10-17T20:20:11,3.783,0.7980427465803525,-0.35153540416680973,-6.646242942068152e-05,-0.00018575124795672032,2.30277412010524e-05,-0.00011450140523732816,-5.401265182891677e-05,0.36551490309721524,0.00022596703941711442,2.533537675834951e-05,1.7687696652189435,-1.0596426595668744,0.00023494422857619473,-0.17551046428488026,0.00027230656528251263,-0.00014485774381963167,-1.6764491530864253e-05,-2.731075264346483e-05,4.1154577325547584e-05,-2.486023189840365e-05,-1.9033285660980512e-05,0.21526888820614615,4.82460396296362e-05,-1.6536923001008447e-05,0.0006428722405761985,0.10129983600458331,2.9083129791244964e-05,-5.671708993479896e-05
2025-10-17T20:20:11,3.882,0.7980409752306352,-0.3515371207766208,-6.814269758086445e-05,-0.00018847903094236864,2.7145544268185742e-05,-0.00011698660278891886,-5.5919950461425565e-05,0.3870630608160908,0.00023078956806368855,2.368117754961945e-05,1.768769680508278,-1.0494578433912503,0.00023784911153548882,-0.17550975517421885,0.00017078393360422836,-0.0001001807952513606,-1.6792665228849143e-05,-2.7323267947108768e-05,4.1199073670436664e-05,-2.487924268691265e-05,-1.906398874692871e-05,0.21553322005316636,4.828127401061141e-05,-1.655327462467119e-05,0.000417920603780688,0.10158150255845327,2.909672367441627e-05,-3.437797218516362e-05
2025-10-17T20:20:11,3.982,0.7980392027960793,-0.3515388384377459,-6.982399479815515e-05,-0.0001912084845211618,3.1265869227130784e-05,-0.00011947332236554417,-5.78284171927301e-05,0.408624415407576,0.0002356150502015558,2.2025965249352127e-05,1.768769695806976,-1.0392667896651415,0.000240755773550369,-0.17550904562927236,0.00010480951854647074,-7.112595582598293e-05,-1.6796469085271535e-05,-2.730784859926855e-05,4.1192439232500165e-05,-2.4870140119597664e-05,-1.9067476306626497e-05,0.21551896828766326,4.826253401939642e-05,-1.65496192371204e-05,0.00027170190784039965,0.10167664034475934,2.908047615219464e-05,-1.9863668789585113e-05
2025-10-17T20:20:11,4.083,0.7980374287328295,-0.3515405576772335,-7.150683696305031e-05,-0.00019394044620067906,3.538998036148228e-05,-0.00012196232699410048,-5.973863761819082e-05,0.43020558277385385,0.0002404449664852675,2.0369231970966288e-05,1.768769711119732,-1.0290663713579942,0.00024366510650318375,-0.17550833543232353,6.192416092909322e-05,-5.224223659941639e-05,-1.680082720877683e-05,-2.73008871735473e-05,4.119274789521549e-05,-2.4867012368970524e-05,-1.90718836135459e-05,0.21553388623789937,4.825576492387273e-05,-1.6549099597157104e-05,0.0001766597726365936,0.10174990942720152,2.907317515681357e-05,-1.0428575810166969e-05
